x0,x1
1.0502268555226877,7.502766485724526
6.328130380254459,3.381433245186398
-4.531191381923438,3.3611384208630968
5.068739247889212,-8.352129225475991
6.204663686433209,3.143894846969665
6.4693383903348955,2.9351909562637353
-3.8490034824214923,3.6705903667012816
0.9669115794744365,8.367514607722015
4.987161014627868,-8.50965187547705
6.75819755279557,3.5694201594322186
6.568234760650808,3.4612123416060276
1.736823504906797,7.761590126966392
1.1926287537747315,8.280178700741393
-4.582394092039195,3.665403761547349
4.641615232982596,-8.996107668441603
4.829958423887096,-8.846515872468887
4.2832721307678145,-8.621758028200048
-4.129205002853135,3.350448734935137
4.6475921541701775,-8.474975194504598
-4.04385347352584,3.534061144887595
5.686727807086168,3.3441271567504973
6.584479131603913,3.3500120196636556
-4.224405036122708,4.0417858942232785
4.414594090187981,-8.778768173997571
4.690478225088627,-8.755368238164513
1.5384284748454873,8.710743860036203
-4.085884060971217,3.329340745433001
-4.700045748527114,3.457235634234916
4.593311483194005,-8.424731365400975
1.0777227360263102,7.817484397691359
-4.27600330302802,3.274187694011201
6.777741238041401,2.9303656843366386
5.2146267063183736,-8.649482008073255
0.864699798050868,7.771642939211844
6.433323869314572,3.403282755135108
1.485585906756953,8.527103157917775
6.641681232330642,3.1593932268343203
6.381762007146247,3.385581321612273
4.813421147220147,-8.167814831744504
-4.364086733699768,3.637632802905487
-4.32015643899373,2.7130784242900283
7.18506155736145,2.882452689645063
-4.369907366300067,3.930111577035505
4.888753004054038,-8.210906954893993
-4.796570558844026,4.032799091171445
1.2988654788843437,7.858415607967147
5.009291373965299,-8.582885016625351
-4.21396364085769,3.7426272432128656
4.415793879100771,-8.608334257502591
-4.054633824399101,3.4717479424853837
7.161597427808997,3.102192835953545
4.633416567276547,-9.304838928760649
-4.208609009413452,3.3686733435971856
6.335363614532865,3.23781269189416
6.5153225512581185,3.046992164743179
1.25788477689004,8.188072295083941
-3.645285132885137,3.8889782299462
-3.9220519161053247,3.0612042271600344
4.783211738317323,-8.500152251834894
-4.038018220345071,3.71481740745331
4.676768500644166,-8.385845674350556
-4.290974020102195,3.699842582429686
1.832335953442954,7.858150187697853
-4.244143402797027,3.123688295421075
0.9789876748800731,7.742128226844402
-4.36197073386988,3.6956732213101247
6.6489827000208095,3.274727465291119
6.253064411092005,3.3372142551492745
4.831276986912844,-8.916097951154343
-4.320186590267539,2.8577320205788035
1.0790635599329814,8.192374886484073
-3.7028089810306297,3.2235216349537064
1.4782137666259532,8.330572021116987
6.610895494329713,3.2409575139208604
1.5459333827212802,8.103038811558115
1.2869565238479161,7.945590091261873
-4.269441872608004,3.453699619755507
-4.322338526176227,2.721045190262366
1.5336972236490038,8.242830264746567
7.196402583200191,2.876117847451371
6.775926461425687,3.859078825426106
1.2778861313459051,8.433916145775509
4.580013667367174,-8.224730057673822
6.990433376106744,2.937406281283778
1.501654834801081,8.198676021923388
-4.521247045097437,3.489836991361696
4.861352521838497,-8.783877707666823
6.381310247352424,3.4996316672368275
5.893492369302114,3.0705039070668128
1.1802289031808249,8.311834238294837
0.3254962010982978,8.290868979020244
5.0508243200689735,-8.476798415908034
5.205872551117508,-8.778206409295455
4.809800828513115,-8.869346706894081
1.2259079371502033,8.393612342158345
-4.159002325971901,3.440421539805721
6.457879154796092,2.703697032932328
0.9324986576726976,8.28629651795623
6.400614287791617,3.315093416936574
-4.383116344183836,3.3461655274214963
1.9128161271268824,7.641417263758208
5.898138360727693,3.1344457015829588
6.326749824756466,3.609652285561501
4.879064556092254,-8.170761645028787
-3.9432549353206627,3.408727973826306
1.151562804377895,8.079667421167473
1.2337378700813482,8.020784610392255
-3.978816728564982,4.127765351049016
-4.630550346405532,3.1152179865844896
1.3235365483292876,8.03526498104438
-4.412321931213799,3.396601194387989
6.312572703537286,2.764351912889771
-3.9469200714878547,3.6991552928555405
4.438708796180695,-8.737540046135624
-4.088938004322921,3.719287572391233
6.246553473250537,3.059610024410921
-4.129760421989843,3.5811782775780663
6.708145373952951,3.091204478916401
4.299736149463846,-8.85934691448585
1.1746785127968429,7.705183113448977
6.39667764369905,3.5110198150612097
1.3577543914965602,8.195342959081962
-4.598591756685701,3.163108872884321
6.478593966741828,3.1593787478594715
4.440889977625497,-8.733842188112574
1.0372846769491981,7.682792330969027
1.577507530816828,8.171974784238627
4.7711560672557,-9.10907545872606
6.7417159621544345,3.5723657422097723
-4.4514613906275775,3.738114624028574
1.3684708264024874,8.183299319911889
4.7456820919441824,-9.08386060986477
1.3274959913237845,8.657154627851652
6.4920476386304005,2.9662032844219817
0.7555046737305958,7.794062440232977
-4.568301060054207,3.0099726754045384
6.7954112567119,3.537759089493388
-4.375842877522459,3.5888037258686216
-4.073039743846363,3.9424913516501774
-4.046996209873429,4.132149243811237
6.617313726175304,3.7468367609464233
5.021183143639407,-8.336126111284615
1.4084621734412623,8.211668170523051
6.260031086930067,3.3336257859378247
5.1424935305796025,-9.023485482415143
-4.673603317559724,3.7973938945489762
5.192904795120322,-9.030270578251304
6.340587230327192,3.2736248046108956
1.4905927220021034,8.346007462674748
4.287451904094167,-8.488074732291153
6.2663520292524515,2.945209958049939
-4.193376385883147,4.127121642682998
-4.956237009381024,3.0348671676042103
-4.410448941724418,3.5806346338046957
6.378317156335023,3.2426348840984853
-4.888370866013846,3.6900063470294113
-4.638573065371366,4.005519291392344
6.765729248096607,3.7397863264429057
4.820485716404682,-8.877463641558698
1.2868869200893744,8.628562089851615
4.2889143846953,-8.414029133212441
1.613917976850115,8.561271386930079
-4.413459568370711,3.627916987508237
-3.831570188433333,3.9689742520064732
1.2399563253479886,8.081094458741463
-4.75256941686462,3.059749464279468
6.486997879394945,2.908850159288986
-3.9459703345918884,3.5205667786360793
6.299793151352762,3.552207936277443
4.428599995027651,-8.549687385844345
1.7317813096788166,8.106127320426182
-5.0491198687016645,3.5595146586360786
5.292343716193387,-8.971655099158642
4.3680252309295104,-8.441950143299191
4.844155239448808,-8.359894220302893
-4.254603341171396,3.8940699946896555
6.421842793018624,2.6320842277179817
4.595757832521524,-8.592658390438384
6.4930143906958975,3.3609086996655964
6.752101924309024,3.1728565887426745
-4.739662120725175,3.2065695347793617
0.9160052906017941,8.255385446475282
5.940134815500046,3.018004433718938
4.8591313737043595,-8.874455008934074
1.3152318209524636,7.8762111491498255
-4.316327322616864,3.088813107476498
4.429208136915324,-8.771547299868145
1.5272962228328784,8.25597737864159
6.488243225500183,3.58805520437515
-3.933602300782179,3.7687726126574566
-3.9899289282762926,3.5549094140451474
4.617046710567453,-8.620287280484346
6.344307087457919,3.1957705465669655
6.79542839797743,2.6187059240130406
5.095924112481711,-8.485622216970281
4.655088654682449,-8.349985403883588
6.5880153901581195,2.9603865619999445
6.6967897022989655,3.065255621889499
-4.368449067464779,3.6646716422807177
-4.092527069971714,4.301875742537863
6.493948698600522,2.7989480496049945
5.271956103161558,-8.706279868241237
-4.5211292203886435,3.779732459293368
-4.562758074676112,3.4353937658938865
1.6000116739561467,8.069452450358824
6.672035866831664,3.597351194875928
4.862212411406629,-8.723082609925031
6.088652293126554,3.0952507943464758
6.773658725256524,2.741711586672806
1.2823772219352174,8.090745626835888
1.5127118704931295,8.132084194585142
1.6850166340724222,7.787036657658936
1.386346358590141,7.6730515844836615
6.070030632822131,2.611735155853278
1.5300432974833515,7.9603440511082555
4.681257697867993,-8.632903670688384
4.653285809985277,-9.228739008211415
7.123317162149723,3.4942508560273953
1.05864290177862,8.035192882747417
5.251064863421727,-8.476418719452175
5.059459815782143,-8.413637495190674
-3.973529228775185,3.653720090926533
4.9085454520837395,-8.503221468859417
4.749515756257972,-8.433140131321524
1.339429702938593,7.782745646727691
6.794803619343422,3.4498595889829287
6.0701307390329315,2.8941452117816993
5.030569373477412,-8.458997865800766
6.671104970908664,3.2150422403318544
5.407787174638951,-8.725221936238704
1.6813670872666893,8.477929401353913
5.229704129359754,-8.818132655094555
6.4135049519103235,3.1642304298371347
-3.8446740752797144,3.9766565310718067
1.7212804469698733,8.608111085010073
6.007311271974919,3.3170379147592244
1.0325347925454373,8.673843698140974
-4.148726478506697,3.334323140196903
1.4713717696096005,8.009405188139935
4.753749974094961,-8.714780708534441
6.523238177151133,2.6222387529652114
-4.128684600027603,3.5187844993638246
4.712725738220143,-8.736908837023124
4.677693604175039,-8.998888067022977
5.895888789708347,3.365590490428623
4.695725208914578,-8.508631272919903
1.4237215013689382,8.787499382214051
-4.112859570095797,3.9780836162290014
-4.5660230977311675,3.6575148643393343
-4.33464576570747,3.6004783088696883
-3.993138471257269,3.8425245287816696
4.728008677552814,-8.81430799218119
4.639788256290527,-8.559840438927584
5.1380790734446995,-8.55669848381107
1.137482886937351,8.042649407460326
1.86106940377406,8.515510476788691
6.065957297067769,3.1767046739918525
6.499765893297049,3.4950838805297213
5.058261145923112,-8.65487905204297
6.402355935825707,3.760795457967069
4.893480539232778,-8.975995559717251
1.6010429931896404,8.070954179454642
-4.147997642270684,3.395620742077001
6.51295557603564,3.2660955682368242
6.457028076233788,3.1161666224257756
6.337002453060272,2.9596193483858344
-4.681150142615424,3.280110057729067
6.498020676639858,2.768117528306359
1.3011733954719613,7.849711044665009
4.497957794416834,-8.653982382820143
1.3342639264118497,8.191545964945412
1.0099079160888078,8.136270269517171
6.547559649556853,3.274042088321448
-4.388814846165582,3.445501063174505
1.0609396259826316,8.895670056977892
4.618658284461038,-9.10979792645008
6.739680622359994,3.88078481293522
-4.535681433436497,3.1067317282983558
4.377377098923894,-8.43330501792635
1.2345695336311515,8.44455450933714
1.2648895843809274,8.36233037451366
1.5332894089922453,8.644254138574501
4.666208656910166,-8.40378607455296
0.952200188627085,7.836433157042
-4.666436379104834,3.54202942941353
5.0471559952039,-8.985493992528426
5.960298513373361,2.865517469985592
1.6260473114037277,8.173876296675461
1.1853867859045342,7.88800389514476
4.6153135773673615,-8.943411238567032
5.0380462622724655,-8.974134139749877
1.8277514984744243,8.581910101701467
-4.422445217521966,3.439845524171387
6.800968146102096,3.1968816822032435
5.102179966312574,-8.631124641276694
4.476044261829076,-8.597484268934432
0.7373383449777747,8.427458781497009
6.428470307431967,3.1773500455642325
4.744752027558101,-8.762425695033128
6.2111573281196035,3.6550036204689995
6.608231327239222,3.392712421148444
-4.1565932506980365,2.604345894578394
4.489340040681518,-8.850771045583127
6.696315100881386,3.217429593772796
4.899857122508871,-8.626586657393924
-4.176816953603187,3.904318226119106
4.694380338154518,-8.656227672012763
6.220881432409376,3.12659778691312
4.463061892548964,-8.723629779821975
6.71687821146477,3.4752385245679847
1.4968064017277132,8.207327117773257
1.9383222127792923,7.597261619493083
1.4612477713282985,8.341055784383725
6.602667238387658,3.127980569634729
-4.265522097480317,3.4033765981808095
1.3604994674479574,8.023375235617898
6.471098426121458,3.3355172261077377
6.081883151643966,3.2015332208596203
-4.594166069352629,2.8774151278719704
4.805826055036107,-8.866853285106636
4.870259775994974,-8.583245791417749
4.5904803504361436,-8.648162968318122
4.767278464085884,-8.864377887097852
6.619492741404546,3.3457121399642955
6.0935181725963234,3.0922111699931754
5.040559677569463,-8.329890814858029
0.9875718063781758,8.607855725029124
-3.9298472889291456,3.584230113747571
5.19719664669862,-8.851695536884172
6.990449197394644,2.894669834222888
1.202070306293066,8.361289396528168
1.6372675963887917,8.069624830621052
5.268915972409604,-8.612040201247114
1.47602410809062,8.26608974126702
4.932237022162194,-8.940775217613327
6.240730473859027,2.847161560314527
-4.391835421257177,3.878026882864979
-3.7781376157615223,3.580991401843492
0.9834179657242583,8.402074467432598
5.100380413588511,-8.878367128749737
5.236327350767456,-8.48877573331806
1.6384611296498308,8.225334820087433
-4.4323838176268735,3.6218138524556522
